lastSiteNodeId,fileType,isCreatedSite,snType,virtualRootList,virtualTreeList,siteId,attribute,id,nodeName,siteNodeId,bodySiteNodeId,instanceType,structureList,labelCollections,type
,,False,1,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64e31173f53c37156536873d,生肖,64e309dff53c3715653685cb@64e31173f53c37156536873d,,,,[],自建
,,False,1,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64e31173f53c37156536873f,星座,64e309dff53c3715653685cb@64e31173f53c37156536873f,,,,"[{'id': '64e3175754031c54dba7345d', 'name': '星座标签组', 'labelIds': ['64e3172d54031c54dba73454', '64e316da54031c54dba7344f'], 'type': '常规标签组', 'remark': '', 'classificationIds': ['631a98871e155c0c36c30322@64c376111cce3d54abc0ee8d'], 'organizationId': '64c376211cce3d54abc0ee93', 'children': [{'id': '64e3172d54031c54dba73454', 'name': '星座属性', 'dataType': '枚举', 'type': 'labelSingleSelect', 'remark': '', 'rule': None, 'enumerate': '[{""id"":0.46974425257746244,""name"":""火象"",""children"":[]},{""id"":0.3388888292820045,""name"":""土象"",""children"":[]},{""id"":0.4333270542225929,""name"":""风象"",""children"":[]},{""id"":0.9540418934928403,""name"":""水象"",""children"":[]}]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c376111cce3d54abc0ee8d'], 'organizationId': '64c376211cce3d54abc0ee93', 'createBy': '64c373be3d0d8c4ea43d51dd', 'updateBy': None, 'createTime': '2023-08-21 15:50:05', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64e3175754031c54dba7345d/64e3172d54031c54dba73454', 'value': [], 'pid': None, 'labelCollectionId': '64e3175754031c54dba7345d', 'dataIndex': '64e3175754031c54dba7345d/64e3172d54031c54dba73454'}, {'id': '64e316da54031c54dba7344f', 'name': '七曜', 'dataType': '枚举', 'type': 'labelSingleSelect', 'remark': '', 'rule': None, 'enumerate': '[{""id"":0.9950821347979593,""name"":""太阳"",""children"":[]},{""id"":0.39740854850189167,""name"":""月亮"",""children"":[]},{""id"":0.821866308056513,""name"":""水星"",""children"":[]},{""id"":0.793456731725916,""name"":""金星"",""children"":[]},{""id"":0.9928204898375921,""name"":""木星"",""children"":[]},{""id"":0.7215671171112292,""name"":""土星"",""children"":[]},{""id"":0.6479391954349187,""name"":""火星"",""children"":[]}]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c376111cce3d54abc0ee8d'], 'organizationId': '64c376211cce3d54abc0ee93', 'createBy': '64c373be3d0d8c4ea43d51dd', 'updateBy': None, 'createTime': '2023-08-21 15:48:42', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64e3175754031c54dba7345d/64e316da54031c54dba7344f', 'value': [], 'pid': None, 'labelCollectionId': '64e3175754031c54dba7345d', 'dataIndex': '64e3175754031c54dba7345d/64e316da54031c54dba7344f'}], 'createBy': '64c373be3d0d8c4ea43d51dd', 'updateBy': None, 'createTime': '2023-08-21 15:50:47', 'updateTime': None}]",自建
,,False,3,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64e317a8f53c37156536899a,结构化数据表名,64e309dff53c3715653685cb@64e317a8f53c37156536899a,,,['64e3185154031c54dba73469'],"[{'id': '647e9046ce0c081248838810', 'name': '通用信息', 'labelIds': ['639c11b292e331102e89286a', '639c10cc92e331102e892859'], 'type': '标签组', 'remark': None, 'classificationIds': ['637440fd7825c77e8fecfcfc@63744bbe7825c77e8fed05a0'], 'organizationId': '637440fd7825c77e8fecfcfc@d85aabde-08f8-4c06-ba83-c3dc6b695b40', 'children': [{'id': '639c11b292e331102e89286a', 'name': '关键词', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': '', 'classificationIds': [], 'organizationId': None, 'createBy': '63915928c186ac553623caac', 'updateBy': '63915928c186ac553623caac', 'createTime': '2022-12-16 14:35:30', 'updateTime': '2022-12-16 14:35:30', 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '647e9046ce0c081248838810/639c11b292e331102e89286a', 'value': '', 'pid': None, 'labelCollectionId': '647e9046ce0c081248838810', 'dataIndex': '647e9046ce0c081248838810/639c11b292e331102e89286a'}, {'id': '639c10cc92e331102e892859', 'name': '备注', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': '', 'classificationIds': [], 'organizationId': None, 'createBy': '6372ed910c4e657602bd8b83', 'updateBy': '6372ed910c4e657602bd8b83', 'createTime': '2022-12-16 14:31:40', 'updateTime': '2022-12-16 14:31:40', 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '647e9046ce0c081248838810/639c10cc92e331102e892859', 'value': '', 'pid': None, 'labelCollectionId': '647e9046ce0c081248838810', 'dataIndex': '647e9046ce0c081248838810/639c10cc92e331102e892859'}], 'createBy': '6375a4469c933875f35e3843', 'updateBy': None, 'createTime': '2023-06-06 09:47:50', 'updateTime': None}]",自建
,,False,1,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64e3219df53c371565368f53,生物尺寸,64e309dff53c3715653685cb@64e3219df53c371565368f53,,,"['64f98e4496470105a56cdfd0', '64f98ee696470105a56cdfd9', '64fe73a9a6e9c0753019d15c']",[],自建
,,False,0,[],"[{'id': '64f533021be92d3633cf4295', 'nodeName': '市区', 'virtualTreeType': '自建', 'type': 'BODY', 'snType': 0, 'siteId': '64e309dff53c3715653685cb', 'lastTreeId': None, 'remark': None, 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': '64c373bf3d0d8c4ea43d5287', 'createTime': '2023-09-04', 'updateTime': '2023-09-04'}]",64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f531741be92d3633cf425f,区,64e309dff53c3715653685cb@64f531741be92d3633cf425f,,,['64f535276ed09e3caff41805'],"[{'id': '64f5342c6ed09e3caff417e3', 'name': '面积', 'labelIds': ['64f533ff6ed09e3caff417da'], 'type': '常规标签组', 'remark': '', 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'children': [{'id': '64f533ff6ed09e3caff417da', 'name': '面积', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:33:51', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f5342c6ed09e3caff417e3/64f533ff6ed09e3caff417da', 'value': None, 'pid': None, 'labelCollectionId': '64f5342c6ed09e3caff417e3', 'dataIndex': '64f5342c6ed09e3caff417e3/64f533ff6ed09e3caff417da'}], 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:34:36', 'updateTime': None}]",自建
,,False,0,['64f533021be92d3633cf4295'],"[{'id': '64f533021be92d3633cf4295', 'nodeName': '市区', 'virtualTreeType': '自建', 'type': 'BODY', 'snType': 0, 'siteId': '64e309dff53c3715653685cb', 'lastTreeId': None, 'remark': None, 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': '64c373bf3d0d8c4ea43d5287', 'createTime': '2023-09-04', 'updateTime': '2023-09-04'}]",64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f531741be92d3633cf4261,市,64e309dff53c3715653685cb@64f531741be92d3633cf4261,,,['64f535276ed09e3caff41805'],"[{'id': '64f5342c6ed09e3caff417e3', 'name': '面积', 'labelIds': ['64f533ff6ed09e3caff417da'], 'type': '常规标签组', 'remark': '', 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'children': [{'id': '64f533ff6ed09e3caff417da', 'name': '面积', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:33:51', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f5342c6ed09e3caff417e3/64f533ff6ed09e3caff417da', 'value': None, 'pid': None, 'labelCollectionId': '64f5342c6ed09e3caff417e3', 'dataIndex': '64f5342c6ed09e3caff417e3/64f533ff6ed09e3caff417da'}], 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:34:36', 'updateTime': None}]",自建
,,False,1,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f531e21be92d3633cf4267,经济指标,64e309dff53c3715653685cb@64f531e21be92d3633cf4267,,,['64f535276ed09e3caff41805'],"[{'id': '64f5334b6ed09e3caff417b8', 'name': '指标', 'labelIds': ['64f5325d6ed09e3caff417a9', '64f5324c6ed09e3caff417a4'], 'type': '常规标签组', 'remark': '', 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'children': [{'id': '64f5325d6ed09e3caff417a9', 'name': '总量', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:26:53', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f5334b6ed09e3caff417b8/64f5325d6ed09e3caff417a9', 'value': None, 'pid': None, 'labelCollectionId': '64f5334b6ed09e3caff417b8', 'dataIndex': '64f5334b6ed09e3caff417b8/64f5325d6ed09e3caff417a9'}, {'id': '64f5324c6ed09e3caff417a4', 'name': '占比', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:26:36', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f5334b6ed09e3caff417b8/64f5324c6ed09e3caff417a4', 'value': None, 'pid': None, 'labelCollectionId': '64f5334b6ed09e3caff417b8', 'dataIndex': '64f5334b6ed09e3caff417b8/64f5324c6ed09e3caff417a4'}], 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:30:51', 'updateTime': None}]",自建
,,False,1,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f531e21be92d3633cf4269,人口指标,64e309dff53c3715653685cb@64f531e21be92d3633cf4269,,,['64f535276ed09e3caff41805'],"[{'id': '64f533e16ed09e3caff417d5', 'name': '人口指标', 'labelIds': ['64f533906ed09e3caff417c7', '64f5349b6ed09e3caff417f2'], 'type': '常规标签组', 'remark': '', 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'children': [{'id': '64f533906ed09e3caff417c7', 'name': '常驻人口', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:32:00', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f533e16ed09e3caff417d5/64f533906ed09e3caff417c7', 'value': None, 'pid': None, 'labelCollectionId': '64f533e16ed09e3caff417d5', 'dataIndex': '64f533e16ed09e3caff417d5/64f533906ed09e3caff417c7'}, {'id': '64f5349b6ed09e3caff417f2', 'name': '新生人口占比', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 09:36:27', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f533e16ed09e3caff417d5/64f5349b6ed09e3caff417f2', 'value': None, 'pid': None, 'labelCollectionId': '64f533e16ed09e3caff417d5', 'dataIndex': '64f533e16ed09e3caff417d5/64f5349b6ed09e3caff417f2'}], 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': '64c373bf3d0d8c4ea43d5287', 'createTime': '2023-09-04 09:33:21', 'updateTime': '2023-09-04 09:36:42'}]",自建
,,False,0,['64f545bb1be92d3633cf47d9'],"[{'id': '64f545bb1be92d3633cf47d9', 'nodeName': '项目', 'virtualTreeType': '自建', 'type': 'BODY', 'snType': 0, 'siteId': '64e309dff53c3715653685cb', 'lastTreeId': None, 'remark': None, 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': '64c373bf3d0d8c4ea43d5287', 'createTime': '2023-09-04', 'updateTime': '2023-09-04'}]",64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f5453d1be92d3633cf4796,项目名称,64e309dff53c3715653685cb@64f5453d1be92d3633cf4796,,,"['64f545cd6ed09e3caff41839', '651530d6c4549b1af12d4f7e']","[{'id': '63923f33-2999-41be-a503-ced45997769a', 'name': '人员信息', 'labelIds': ['64c9fcb2b57895487d73fdce', '64c9fc97b57895487d73fdbd'], 'type': '编码标签组', 'remark': '', 'classificationIds': ['631a98871e155c0c36c30322@64c373bf3d0d8c4ea43d5243'], 'organizationId': '64c373bf3d0d8c4ea43d5244', 'children': [{'id': '64c9fcb2b57895487d73fdce', 'name': '联系方式', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['64c373bf3d0d8c4ea43d5258@64c9fb07b673f37ee09f979f'], 'organizationId': '64c373bf3d0d8c4ea43d5258', 'createBy': '64c373bf3d0d8c4ea43d5255', 'updateBy': None, 'createTime': '2023-08-02 14:50:26', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '63923f33-2999-41be-a503-ced45997769a/64c9fcb2b57895487d73fdce', 'value': None, 'pid': None, 'labelCollectionId': '63923f33-2999-41be-a503-ced45997769a', 'dataIndex': '63923f33-2999-41be-a503-ced45997769a/64c9fcb2b57895487d73fdce'}, {'id': '64c9fc97b57895487d73fdbd', 'name': '姓名', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['64c373bf3d0d8c4ea43d5258@64c9fb07b673f37ee09f979f'], 'organizationId': '64c373bf3d0d8c4ea43d5258', 'createBy': '64c373bf3d0d8c4ea43d5255', 'updateBy': None, 'createTime': '2023-08-02 14:49:59', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '63923f33-2999-41be-a503-ced45997769a/64c9fc97b57895487d73fdbd', 'value': '', 'pid': None, 'labelCollectionId': '63923f33-2999-41be-a503-ced45997769a', 'dataIndex': '63923f33-2999-41be-a503-ced45997769a/64c9fc97b57895487d73fdbd'}], 'createBy': '64c373bf3d0d8c4ea43d5241', 'updateBy': '64c373bf3d0d8c4ea43d5241', 'createTime': '2023-08-02 17:58:33', 'updateTime': '2023-08-02 18:03:43'}]",自建
,,False,1,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f5453d1be92d3633cf4798,时间,64e309dff53c3715653685cb@64f5453d1be92d3633cf4798,,,"['64f545cd6ed09e3caff41839', '651530d6c4549b1af12d4f7e']","[{'id': '64f545216ed09e3caff4182c', 'name': '时间', 'labelIds': ['64f5443d6ed09e3caff41814', '64f5445d6ed09e3caff41819'], 'type': '常规标签组', 'remark': '', 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'children': [{'id': '64f5443d6ed09e3caff41814', 'name': '年', 'dataType': '数字', 'type': 'number', 'remark': '', 'rule': None, 'enumerate': '[]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 10:43:09', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f545216ed09e3caff4182c/64f5443d6ed09e3caff41814', 'value': None, 'pid': None, 'labelCollectionId': '64f545216ed09e3caff4182c', 'dataIndex': '64f545216ed09e3caff4182c/64f5443d6ed09e3caff41814'}, {'id': '64f5445d6ed09e3caff41819', 'name': '月', 'dataType': '枚举', 'type': 'labelSingleSelect', 'remark': '', 'rule': None, 'enumerate': '[{""id"":0.42528974852517654,""name"":""1"",""children"":[]},{""id"":0.595922090572363,""name"":""2"",""children"":[]},{""id"":0.7526447024745446,""name"":""3"",""children"":[]},{""id"":0.12886923219541147,""name"":""4"",""children"":[]},{""id"":0.7162217307104495,""name"":""5"",""children"":[]},{""id"":0.11035138908558428,""name"":""6"",""children"":[]},{""id"":0.8621224722917935,""name"":""7"",""children"":[]},{""id"":0.559779323532219,""name"":""8"",""children"":[]},{""id"":0.6879807579790935,""name"":""9"",""children"":[]},{""id"":0.34854691028967055,""name"":""10"",""children"":[]},{""id"":0.05623470584542822,""name"":""11"",""children"":[]},{""id"":0.7377078437811766,""name"":""12"",""children"":[]}]', 'icon': None, 'classificationIds': ['631a98871e155c0c36c30322@64c373be3d0d8c4ea43d51df'], 'organizationId': '64c373be3d0d8c4ea43d51e0', 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 10:43:41', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64f545216ed09e3caff4182c/64f5445d6ed09e3caff41819', 'value': None, 'pid': None, 'labelCollectionId': '64f545216ed09e3caff4182c', 'dataIndex': '64f545216ed09e3caff4182c/64f5445d6ed09e3caff41819'}], 'createBy': '64c373bf3d0d8c4ea43d5287', 'updateBy': None, 'createTime': '2023-09-04 10:46:57', 'updateTime': None}]",自建
,,False,0,['64f97cdbd7002b5898f79422'],"[{'id': '64f97cdbd7002b5898f79422', 'nodeName': 'TiyaTree', 'virtualTreeType': '自建', 'type': 'BODY', 'snType': 0, 'siteId': '64e309dff53c3715653685cb', 'lastTreeId': None, 'remark': None, 'createBy': '64c373be3d0d8c4ea43d51dd', 'updateBy': '64c373be3d0d8c4ea43d51dd', 'createTime': '2023-09-07', 'updateTime': '2023-09-07'}]",64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f97cdbd7002b5898f7941c,A,64e309dff53c3715653685cb@64f97cdbd7002b5898f7941c,,,['64f98e4496470105a56cdfd0'],[],自建
,,False,0,[],"[{'id': '64f97cdbd7002b5898f79422', 'nodeName': 'TiyaTree', 'virtualTreeType': '自建', 'type': 'BODY', 'snType': 0, 'siteId': '64e309dff53c3715653685cb', 'lastTreeId': None, 'remark': None, 'createBy': '64c373be3d0d8c4ea43d51dd', 'updateBy': '64c373be3d0d8c4ea43d51dd', 'createTime': '2023-09-07', 'updateTime': '2023-09-07'}]",64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f97cdbd7002b5898f7941e,B,64e309dff53c3715653685cb@64f97cdbd7002b5898f7941e,,,['64f98e4496470105a56cdfd0'],[],自建
,,False,0,[],"[{'id': '64f97cdbd7002b5898f79422', 'nodeName': 'TiyaTree', 'virtualTreeType': '自建', 'type': 'BODY', 'snType': 0, 'siteId': '64e309dff53c3715653685cb', 'lastTreeId': None, 'remark': None, 'createBy': '64c373be3d0d8c4ea43d51dd', 'updateBy': '64c373be3d0d8c4ea43d51dd', 'createTime': '2023-09-07', 'updateTime': '2023-09-07'}]",64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@64f97cdbd7002b5898f79420,C,64e309dff53c3715653685cb@64f97cdbd7002b5898f79420,,,['64f98e4496470105a56cdfd0'],[],自建
,,False,0,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@6523a51682b8d5143c85d1b4,dsadsadas,64e309dff53c3715653685cb@6523a51682b8d5143c85d1b4,,,,[],自建
,,False,0,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@6523a51682b8d5143c85d1b6,dasdas,64e309dff53c3715653685cb@6523a51682b8d5143c85d1b6,,,,[],自建
,,False,1,[],,64e309dff53c3715653685cb,BODY,64e309dff53c3715653685cb@6523cbd44646012f6ff47777,dsadas,64e309dff53c3715653685cb@6523cbd44646012f6ff47777,,,,[],自建
